Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,3000.0 um
Duration,30 sec
Resolution,0.333 um/sample
Force,3.00 mg
Measurement Range,6.5 um
Profile,Hills&Valleys
Display Range,Auto
R. Cursor,Pos: 2970.3 um Width: 2472.1 um
M. Cursor,Pos: 55.9 um Width: 2506.9 um

Scan Data
Lateral um,Raw Angstrom,
2760.0,-43.8,,
2760.3,-37.3,,
2760.7,-25.5,,
2761.0,-13.6,,
2761.3,-0.3,,
2761.7,15.3,,
2762.0,25.0,,
2762.3,31.8,,
2762.7,43.9,,
2763.0,57.2,,
2763.3,67.8,,
2763.7,80.2,,
2764.0,88.1,,
2764.3,91.4,,
2764.7,97.8,,
2765.0,110.2,,
2765.3,120.7,,
2765.7,132.2,,
2766.0,140.4,,
2766.3,147.3,,
2766.7,156.3,,
2767.0,169.3,,
2767.3,182.4,,
2767.7,195.8,,
2768.0,205.8,,
2768.3,214.5,,
2768.7,223.8,,
2769.0,233.9,,
2769.3,244.8,,
2769.7,256.8,,
2770.0,267.1,,
2770.3,277.8,,
2770.7,288.3,,
2771.0,297.4,,
2771.3,310.2,,
2771.7,323.9,,
2772.0,335.1,,
2772.3,343.3,,
2772.7,355.0,,
2773.0,362.5,,
2773.3,370.2,,
2773.7,382.6,,
2774.0,390.3,,
2774.3,394.4,,
2774.7,403.2,,
2775.0,410.6,,
2775.3,417.0,,
2775.7,425.7,,
2776.0,435.7,,
2776.3,442.7,,
2776.7,451.1,,
2777.0,459.7,,
2777.3,466.0,,
2777.7,474.1,,
2778.0,483.7,,
2778.3,491.2,,
2778.7,497.9,,
2779.0,506.9,,
2779.3,517.3,,
2779.7,529.0,,
2780.0,541.2,,
2780.3,549.9,,
2780.7,552.0,,
2781.0,556.9,,
2781.3,564.2,,
2781.7,574.2,,
2782.0,582.9,,
2782.3,592.2,,
2782.7,596.2,,
2783.0,601.7,,
2783.3,609.9,,
2783.7,620.5,,
2784.0,630.7,,
2784.3,642.2,,
2784.7,647.5,,
2785.0,651.7,,
2785.3,655.1,,
2785.7,662.6,,
2786.0,674.9,,
2786.3,685.4,,
2786.7,693.8,,
2787.0,697.7,,
2787.3,700.9,,
2787.7,705.1,,
2788.0,714.4,,
2788.3,724.6,,
2788.7,733.9,,
2789.0,742.6,,
2789.3,748.2,,
2789.7,753.9,,
2790.0,765.3,,
2790.3,780.1,,
2790.7,790.7,,
2791.0,800.4,,
2791.3,810.3,,
2791.7,815.0,,
2792.0,825.5,,
2792.3,839.5,,
2792.7,849.2,,
2793.0,857.9,,
2793.3,869.8,,
2793.7,875.9,,
2794.0,884.4,,
2794.3,898.5,,
2794.7,911.5,,
2795.0,920.8,,
2795.3,931.6,,
2795.7,942.9,,
2796.0,955.2,,
2796.3,969.9,,
2796.7,982.8,,
2797.0,991.3,,
2797.3,1000.3,,
2797.7,1009.6,,
2798.0,1017.2,,
2798.3,1031.2,,
2798.7,1042.3,,
2799.0,1052.8,,
2799.3,1060.7,,
2799.7,1071.5,,
2800.0,1087.3,,
2800.3,1101.6,,
2800.7,1108.9,,
2801.0,1119.1,,
2801.3,1128.0,,
2801.7,1132.3,,
2802.0,1140.0,,
2802.3,1152.2,,
2802.7,1160.1,,
2803.0,1168.2,,
2803.3,1178.9,,
2803.7,1184.6,,
2804.0,1192.2,,
2804.3,1201.8,,
2804.7,1211.8,,
2805.0,1220.5,,
2805.3,1228.9,,
2805.7,1233.4,,
2806.0,1235.3,,
2806.3,1248.2,,
2806.7,1260.5,,
2807.0,1269.8,,
2807.3,1274.2,,
2807.7,1275.0,,
2808.0,1273.1,,
2808.3,1280.1,,
2808.7,1288.8,,
2809.0,1296.4,,
2809.3,1300.0,,
2809.7,1301.8,,
2810.0,1303.7,,
2810.3,1308.1,,
2810.7,1318.2,,
2811.0,1324.7,,
2811.3,1331.1,,
2811.7,1332.0,,
2812.0,1335.2,,
2812.3,1337.3,,
2812.7,1346.4,,
2813.0,1357.0,,
2813.3,1366.8,,
2813.7,1371.4,,
2814.0,1373.4,,
2814.3,1377.0,,
2814.7,1381.5,,
2815.0,1389.3,,
2815.3,1397.4,,
2815.7,1399.5,,
2816.0,1399.6,,
2816.3,1404.3,,
2816.7,1411.7,,
2817.0,1422.8,,
2817.3,1434.4,,
2817.7,1439.4,,
2818.0,1440.4,,
2818.3,1440.5,,
2818.7,1448.8,,
2819.0,1455.9,,
2819.3,1466.3,,
2819.7,1472.2,,
2820.0,1472.2,,
2820.3,1471.5,,
2820.7,1477.0,,
2821.0,1480.0,,
2821.3,1483.9,,
2821.7,1487.4,,
2822.0,1485.7,,
2822.3,1482.5,,
2822.7,1486.5,,
2823.0,1493.0,,
2823.3,1499.7,,
2823.7,1504.7,,
2824.0,1506.8,,
2824.3,1507.6,,
2824.7,1511.7,,
2825.0,1518.4,,
2825.3,1525.4,,
2825.7,1528.9,,
2826.0,1528.9,,
2826.3,1533.4,,
2826.7,1539.2,,
2827.0,1548.5,,
2827.3,1557.5,,
2827.7,1563.8,,
2828.0,1564.1,,
2828.3,1565.6,,
2828.7,1570.0,,
2829.0,1573.2,,
2829.3,1578.0,,
2829.7,1581.1,,
2830.0,1581.5,,
2830.3,1580.7,,
2830.7,1583.9,,
2831.0,1586.1,,
2831.3,1590.9,,
2831.7,1597.0,,
2832.0,1594.8,,
2832.3,1590.5,,
2832.7,1591.6,,
2833.0,1593.3,,
2833.3,1597.0,,
2833.7,1602.7,,
2834.0,1606.4,,
2834.3,1604.3,,
2834.7,1604.9,,
2835.0,1608.3,,
2835.3,1611.5,,
2835.7,1616.5,,
2836.0,1623.9,,
2836.3,1621.3,,
2836.7,1619.2,,
2837.0,1621.6,,
2837.3,1621.4,,
2837.7,1623.9,,
2838.0,1622.9,,
2838.3,1618.6,,
2838.7,1612.2,,
2839.0,1608.1,,
2839.3,1606.1,,
2839.7,1604.2,,
2840.0,1599.9,,
2840.3,1590.5,,
2840.7,1581.9,,
2841.0,1576.0,,
2841.3,1570.0,,
2841.7,1566.9,,
2842.0,1561.5,,
2842.3,1556.2,,
2842.7,1552.2,,
2843.0,1547.7,,
2843.3,1546.8,,
2843.7,1543.8,,
2844.0,1540.7,,
2844.3,1533.8,,
2844.7,1529.5,,
2845.0,1525.4,,
2845.3,1518.8,,
2845.7,1517.7,,
2846.0,1512.2,,
2846.3,1504.2,,
2846.7,1498.4,,
2847.0,1493.7,,
2847.3,1483.5,,
2847.7,1478.6,,
2848.0,1474.6,,
2848.3,1465.8,,
2848.7,1457.4,,
2849.0,1449.8,,
2849.3,1441.0,,
2849.7,1433.8,,
2850.0,1429.3,,
2850.3,1422.0,,
2850.7,1413.7,,
2851.0,1404.6,,
2851.3,1398.8,,
2851.7,1389.8,,
2852.0,1382.6,,
2852.3,1374.4,,
2852.7,1366.0,,
2853.0,1356.6,,
2853.3,1351.8,,
2853.7,1345.9,,
2854.0,1338.4,,
2854.3,1328.8,,
2854.7,1321.3,,
2855.0,1312.1,,
2855.3,1305.1,,
2855.7,1299.3,,
2856.0,1294.8,,
2856.3,1289.7,,
2856.7,1285.8,,
2857.0,1275.3,,
2857.3,1266.5,,
2857.7,1259.5,,
2858.0,1254.9,,
2858.3,1249.6,,
2858.7,1242.2,,
2859.0,1236.7,,
2859.3,1227.8,,
2859.7,1220.9,,
2860.0,1217.0,,
2860.3,1213.5,,
2860.7,1205.5,,
2861.0,1200.3,,
2861.3,1193.2,,
2861.7,1181.5,,
2862.0,1171.9,,
2862.3,1164.2,,
2862.7,1153.0,,
2863.0,1144.4,,
2863.3,1135.9,,
2863.7,1124.5,,
2864.0,1111.6,,
2864.3,1102.0,,
2864.7,1091.8,,
2865.0,1080.2,,
2865.3,1068.1,,
2865.7,1054.3,,
2866.0,1038.3,,
2866.3,1023.7,,
2866.7,1011.8,,
2867.0,1001.2,,
2867.3,991.3,,
2867.7,977.5,,
2868.0,963.7,,
2868.3,949.4,,
2868.7,937.8,,
2869.0,927.2,,
2869.3,916.9,,
2869.7,903.6,,
2870.0,892.6,,
2870.3,881.7,,
2870.7,872.2,,
2871.0,865.2,,
2871.3,856.9,,
2871.7,845.3,,
2872.0,836.3,,
2872.3,825.4,,
2872.7,815.2,,
2873.0,813.6,,
2873.3,811.5,,
2873.7,801.0,,
2874.0,793.1,,
2874.3,785.5,,
2874.7,771.8,,
2875.0,764.2,,
2875.3,760.4,,
2875.7,750.2,,
2876.0,737.7,,
2876.3,731.3,,
2876.7,723.0,,
2877.0,715.9,,
2877.3,713.9,,
2877.7,710.5,,
2878.0,701.2,,
2878.3,692.9,,
2878.7,687.8,,
2879.0,681.6,,
2879.3,679.2,,
2879.7,676.7,,
2880.0,671.1,,
2880.3,665.5,,
2880.7,660.3,,
2881.0,659.5,,
2881.3,661.4,,
2881.7,660.1,,
2882.0,656.8,,
2882.3,650.4,,
2882.7,647.0,,
2883.0,646.9,,
2883.3,651.3,,
2883.7,651.1,,
2884.0,654.0,,
2884.3,651.2,,
2884.7,647.5,,
2885.0,647.4,,
2885.3,649.7,,
2885.7,649.3,,
2886.0,648.3,,
2886.3,646.2,,
2886.7,646.0,,
2887.0,645.7,,
2887.3,651.8,,
2887.7,658.0,,
2888.0,660.3,,
2888.3,659.7,,
2888.7,657.2,,
2889.0,654.1,,
2889.3,659.9,,
2889.7,665.1,,
2890.0,668.6,,
2890.3,666.5,,
2890.7,666.0,,
2891.0,665.0,,
2891.3,670.4,,
2891.7,677.8,,
2892.0,679.1,,
2892.3,678.9,,
2892.7,675.5,,
2893.0,672.2,,
2893.3,674.4,,
2893.7,682.0,,
2894.0,687.5,,
2894.3,686.9,,
2894.7,681.4,,
2895.0,679.3,,
2895.3,677.8,,
2895.7,682.3,,
2896.0,688.7,,
2896.3,690.4,,
2896.7,687.7,,
2897.0,686.2,,
2897.3,688.4,,
2897.7,693.3,,
2898.0,700.0,,
2898.3,701.2,,
2898.7,696.6,,
2899.0,690.1,,
2899.3,690.5,,
2899.7,694.5,,
2900.0,694.0,,
2900.3,694.5,,
2900.7,694.8,,
2901.0,691.3,,
2901.3,693.1,,
2901.7,699.7,,
2902.0,702.5,,
2902.3,703.8,,
2902.7,704.3,,
2903.0,700.9,,
2903.3,700.9,,
2903.7,705.3,,
2904.0,712.8,,
2904.3,715.4,,
2904.7,715.4,,
2905.0,712.2,,
2905.3,709.6,,
2905.7,712.1,,
2906.0,717.0,,
2906.3,718.8,,
2906.7,720.9,,
2907.0,718.5,,
2907.3,717.8,,
2907.7,723.7,,
2908.0,734.3,,
2908.3,739.8,,
2908.7,742.3,,
2909.0,741.4,,
2909.3,739.8,,
2909.7,743.3,,
2910.0,749.4,,
2910.3,754.2,,
2910.7,758.2,,
2911.0,754.9,,
2911.3,755.6,,
2911.7,759.1,,
2912.0,764.7,,
2912.3,769.8,,
2912.7,773.6,,
2913.0,771.5,,
2913.3,771.0,,
2913.7,780.9,,
2914.0,792.1,,
2914.3,802.5,,
2914.7,813.4,,
2915.0,817.4,,
2915.3,818.7,,
2915.7,828.5,,
2916.0,838.3,,
2916.3,847.4,,
2916.7,857.1,,
2917.0,864.0,,
2917.3,867.3,,
2917.7,878.6,,
2918.0,892.3,,
2918.3,901.7,,
2918.7,910.7,,
2919.0,919.9,,
2919.3,923.6,,
2919.7,930.9,,
2920.0,942.6,,
2920.3,956.2,,
2920.7,963.6,,
2921.0,971.4,,
2921.3,977.5,,
2921.7,988.3,,
2922.0,1000.2,,
2922.3,1012.6,,
2922.7,1024.5,,
2923.0,1032.0,,
2923.3,1038.3,,
2923.7,1047.7,,
2924.0,1058.3,,
2924.3,1071.2,,
2924.7,1083.4,,
2925.0,1091.2,,
2925.3,1098.8,,
2925.7,1107.3,,
2926.0,1117.0,,
2926.3,1125.5,,
2926.7,1137.2,,
2927.0,1143.8,,
2927.3,1144.3,,
2927.7,1148.4,,
2928.0,1159.7,,
2928.3,1168.5,,
2928.7,1180.0,,
2929.0,1188.8,,
2929.3,1190.8,,
2929.7,1192.1,,
2930.0,1200.6,,
2930.3,1208.2,,
2930.7,1218.2,,
2931.0,1227.5,,
2931.3,1229.8,,
2931.7,1231.4,,
2932.0,1236.2,,
2932.3,1246.6,,
2932.7,1258.5,,
2933.0,1268.5,,
2933.3,1272.8,,
2933.7,1273.0,,
2934.0,1279.7,,
2934.3,1292.1,,
2934.7,1303.9,,
2935.0,1313.4,,
2935.3,1320.4,,
2935.7,1319.8,,
2936.0,1323.0,,
2936.3,1334.1,,
2936.7,1347.6,,
2937.0,1356.4,,
2937.3,1360.5,,
2937.7,1362.8,,
2938.0,1362.8,,
2938.3,1369.4,,
2938.7,1378.7,,
2939.0,1388.5,,
2939.3,1390.6,,
2939.7,1388.8,,
2940.0,1387.5,,
2940.3,1388.5,,
2940.7,1395.4,,
2941.0,1406.1,,
2941.3,1408.6,,
2941.7,1409.8,,
2942.0,1410.7,,
2942.3,1413.1,,
2942.7,1417.7,,
2943.0,1423.1,,
2943.3,1427.7,,
2943.7,1426.2,,
2944.0,1426.7,,
2944.3,1428.7,,
2944.7,1431.6,,
2945.0,1438.4,,
2945.3,1444.2,,
2945.7,1442.8,,
2946.0,1440.2,,
2946.3,1442.0,,
2946.7,1445.1,,
2947.0,1448.5,,
2947.3,1453.3,,
2947.7,1453.5,,
2948.0,1451.6,,
2948.3,1451.8,,
2948.7,1453.9,,
2949.0,1458.2,,
2949.3,1460.8,,
2949.7,1459.2,,
2950.0,1455.3,,
2950.3,1456.6,,
2950.7,1461.3,,
2951.0,1469.0,,
2951.3,1473.1,,
2951.7,1475.3,,
2952.0,1477.4,,
2952.3,1478.1,,
2952.7,1480.1,,
2953.0,1481.9,,
2953.3,1483.8,,
2953.7,1477.9,,
2954.0,1477.6,,
2954.3,1479.2,,
2954.7,1482.1,,
2955.0,1487.7,,
2955.3,1494.9,,
2955.7,1493.8,,
2956.0,1493.9,,
2956.3,1495.3,,
2956.7,1494.2,,
2957.0,1498.5,,
2957.3,1503.5,,
2957.7,1504.2,,
2958.0,1502.3,,
2958.3,1505.5,,
2958.7,1507.8,,
2959.0,1513.9,,
2959.3,1518.6,,
2959.7,1524.1,,
2960.0,1522.0,,
2960.3,1521.6,,
2960.7,1521.6,,
2961.0,1526.0,,
2961.3,1533.1,,
2961.7,1538.3,,
2962.0,1538.6,,
2962.3,1538.7,,
2962.7,1540.8,,
2963.0,1543.2,,
2963.3,1548.0,,
2963.7,1553.5,,
2964.0,1555.2,,
2964.3,1553.1,,
2964.7,1556.0,,
2965.0,1560.6,,
2965.3,1567.6,,
2965.7,1571.9,,
2966.0,1575.4,,
2966.3,1576.3,,
2966.7,1577.5,,
2967.0,1580.9,,
2967.3,1586.2,,
2967.7,1590.5,,
2968.0,1594.4,,
2968.3,1600.1,,
2968.7,1603.9,,
2969.0,1607.9,,
2969.3,1614.8,,
2969.7,1619.3,,
2970.0,1620.6,,
2970.3,1624.6,,
2970.7,1626.6,,
2971.0,1629.3,,
2971.3,1634.4,,
2971.7,1640.8,,
2972.0,1641.4,,
2972.3,1644.7,,
2972.7,1649.6,,
2973.0,1649.2,,
2973.3,1654.3,,
2973.7,1661.7,,
2974.0,1663.4,,
2974.3,1662.2,,
2974.7,1667.3,,
2975.0,1672.6,,
2975.3,1677.2,,
2975.7,1685.0,,
2976.0,1688.2,,
2976.3,1685.0,,
2976.7,1685.8,,
2977.0,1688.8,,
2977.3,1689.4,,
2977.7,1694.2,,
2978.0,1697.5,,
2978.3,1698.4,,
2978.7,1698.0,,
2979.0,1699.7,,
2979.3,1702.1,,
2979.7,1706.0,,
2980.0,1708.2,,
2980.3,1707.9,,
2980.7,1706.9,,
2981.0,1707.0,,
2981.3,1712.4,,
2981.7,1719.6,,
2982.0,1724.8,,
2982.3,1728.3,,
2982.7,1733.1,,
2983.0,1731.8,,
2983.3,1733.2,,
2983.7,1736.2,,
2984.0,1740.7,,
2984.3,1739.2,,
2984.7,1745.4,,
2985.0,1748.4,,
2985.3,1750.8,,
2985.7,1753.8,,
2986.0,1757.9,,
2986.3,1758.3,,
2986.7,1761.0,,
2987.0,1760.4,,
2987.3,1761.0,,
2987.7,1765.3,,
2988.0,1771.0,,
2988.3,1773.1,,
2988.7,1777.6,,
2989.0,1783.4,,
2989.3,1786.3,,
2989.7,1787.9,,
2990.0,1792.6,,
2990.3,1794.0,,
2990.7,1799.2,,
2991.0,1806.8,,
2991.3,1812.7,,
2991.7,1819.1,,
2992.0,1825.7,,
2992.3,1830.0,,
2992.7,1835.3,,
2993.0,1840.5,,
2993.3,1844.6,,
2993.7,1848.8,,
2994.0,1851.9,,
2994.3,1855.0,,
2994.7,1858.5,,
2995.0,1861.2,,
2995.3,1864.3,,
2995.7,1872.9,,
2996.0,1877.1,,
2996.3,1880.4,,
2996.7,1883.7,,
2997.0,1884.4,,
2997.3,1884.8,,
2997.7,1891.1,,
2998.0,1893.0,,
2998.3,1893.3,,
2998.7,1896.6,,
2999.0,1899.5,,
2999.3,1900.6,,
2999.7,1901.1,,

